Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,Returns,MarketTrend,EMA_Trend_Down,EMA_Trend_Reversal,EMA_Trend_Up,StoReversal_NoReversal,StoReversal_Reversal,MACDTrend_Down,MACDTrend_Reversal,MACDTrend_Up,OBVTrend_Down,OBVTrend_Up,CCITrend_NoReversal,CCITrend_Reversal
2006-03-02,129.41999816889998,128.61000061040002,128.8999938965,129.36000061040002,60642300,99.2951889038,129.1322013724,128.3634141175,125.2833,127.896,130.5087,0.5782,0.1163,0.4619,47.3911,44.8517,71.4731,2547351100,0.7687872549,7.726118392725741e-05,1,0,0,1,1,0,0,0,1,1,0,1,0
2006-03-03,130.0700073242,128.6499938965,128.66999816889998,128.7599945068,73402500,98.8346328735,129.0081324172,128.4011836784,125.3924,127.98899999999999,130.5856,0.5376,0.0606,0.47700000000000004,48.1723,53.9312,66.6045,2473921300,0.6069487388,0.0046598798,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-03-06,129.1799926758,127.8499984741,129.13999938959998,128.16999816889998,57478400,98.3817596436,128.7287543344,128.3791660108,125.6098,128.084,130.5582,0.4526,-0.0195,0.4721,45.2928,37.0955,20.2692,2417235800,0.3495883236,0.0046032328,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-03-07,128.0599975586,127.4000015259,127.86000061040001,127.9700012207,61780800,98.22827148440001,128.4758366298,128.3401979356,125.7723,128.1525,130.5327,0.3649,-0.0858,0.4507,37.9241,22.7457,-19.5831,2355652300,0.1356386943,0.0015628424,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-03-08,128.4400024414,127.18000030520001,127.6999969482,128.2400054932,66692400,98.43550872799999,128.397226251,128.33065579819998,126.2504,128.2905,130.3306,0.3135,-0.1097,0.4232,27.996,24.147,-19.5206,2422357400,0.0665704528,-0.0021054606,2,0,1,0,1,0,1,0,0,0,1,1,0
2006-03-09,128.6799926758,127.3799972534,128.2799987793,127.3799972534,56313600,97.775390625,128.0581499184,128.2401168892,126.3884,128.3285,130.2686,0.2011,-0.1777,0.3788,22.8472,21.649,-35.6978,2367108500,-0.1819669707,0.0067515171999999995,0,1,0,0,1,0,1,0,0,1,0,1,0
2006-03-10,128.8399963379,127.4400024414,127.70999908450001,128.5899963379,60490800,98.7041320801,128.2354320583,128.27343874139999,126.7072,128.4375,130.1678,0.2073,-0.1372,0.3445,27.9429,38.0329,-5.3357,2425790500,-0.038006683199999995,-0.0094097451,2,0,1,0,1,0,1,0,0,0,1,1,0
2006-03-13,129.1600036621,128.5299987793,128.8399963379,128.83000183110002,45479100,98.88835144040002,128.4336219825,128.32644475,127.0204,128.547,130.0736,0.2289,-0.0925,0.3214,37.7555,53.5846,36.1789,2470972100,0.10717723259999999,-0.0018629627,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-03-14,130.2299957275,128.61000061040002,128.7100067139,130.1799926758,69877300,99.9245986938,129.015745547,128.5029731239,127.3907,128.7355,130.0803,0.3509,0.0236,0.3273,58.5607,84.0647,118.7948,2540851800,0.5127724231,-0.0103701868,2,0,0,1,1,0,0,1,0,0,1,0,1
2006-03-15,130.86000061040002,129.8500061035,130.1499938965,130.7599945068,53398900,100.3698120117,129.5971618669,128.71792754129999,127.3552,128.886,130.4168,0.4888,0.1292,0.3596,76.8631,92.9401,218.2199,2594259300,0.8792343256,-0.0044356214,1,0,0,1,1,0,0,0,1,0,1,0,1
2006-03-16,131.4700012207,130.8399963379,131.0099945068,131.0299987793,65526400,100.5770874023,130.074774171,128.9381248021,127.2701,129.0275,130.7849,0.6128,0.2025,0.4102,90.6204,94.8563,247.3822,2659785700,1.1366493690000001,-0.0020606294,1,0,0,1,1,0,0,0,1,0,1,0,1
2006-03-17,130.8999938965,130.3800048828,130.6799926758,130.6199951172,47286800,100.6610794067,130.2565144864,129.09830292729998,127.2108,129.1005,130.9902,0.6702,0.20800000000000002,0.4622,91.1873,85.7656,159.9724,2612498900,1.1582115591,0.0031389042999999998,1,0,0,1,1,0,0,0,1,1,0,0,1
2006-03-20,130.8999938965,130.2100067139,130.63999938959998,130.4100036621,45538500,100.4992141724,130.307677545,129.2232268068,127.2129,129.1805,131.1481,0.6909,0.1829,0.508,84.99700000000001,74.3691,126.32,2568181900,1.0844507382,0.0016102404000000001,1,0,0,1,1,0,0,0,1,1,0,0,1
2006-03-21,130.9900054932,129.4499969482,130.3699951172,129.5899963379,87102700,99.8673019409,130.068450476,129.2581572383,127.2868,129.2355,131.1842,0.6337,0.1006,0.5331,69.04,46.9854,70.0565,2481417300,0.8102932376,0.0063277054000000004,1,0,0,1,1,0,0,0,1,1,0,1,0
2006-03-22,130.5099945068,129.4499969482,129.5099945068,130.3800048828,51605700,100.4760971069,130.1723019449,129.3649998711,127.2793,129.291,131.3027,0.6448,0.0893,0.5554,53.3301,38.6358,70.3676,2532968500,0.8073020738,-0.006059276800000001,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-03-23,130.38999938959998,129.6600036621,130.2599945068,130.11000061040002,46704200,100.2680206299,130.1515348334,129.4359523225,127.3025,129.3425,131.3825,0.6245,0.0553,0.5693,39.1879,31.9425,58.7091,2487142400,0.7155825109,0.0020751999999999997,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-03-24,130.5700073242,129.7400054932,129.9900054932,130.2100067139,43209200,100.3451385498,130.1710254602,129.5096717884,127.3077,129.3825,131.4573,0.6095,0.0322,0.5773,38.8869,46.0825,61.7678,2530351500,0.6613536718999999,-0.000768037,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-03-27,130.2799987793,129.7400054932,130.0299987793,130.0200042725,32523000,100.19869232180001,130.1206850643,129.5582748821,127.3173,129.4105,131.5037,0.5757,-0.0013,0.5770000000000001,40.3662,43.0736,46.5017,2498018200,0.5624101821999999,0.0014613324,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-03-28,130.5299987793,129.0500030518,129.9299926758,129.2200012207,82079900,99.5821762085,129.8204571164,129.5260583429,127.4351,129.46,131.4849,0.4788,-0.0786,0.5573,43.8468,42.3844,-6.742999999999999,2418106700,0.2943987735,0.006191015699999999,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-03-29,130.5,129.2899932861,129.4100036621,130.0299987793,61505700,100.20637512209998,129.8903043374,129.57405267020002,127.4535,129.493,131.5325,0.462,-0.0763,0.5383,45.6102,51.3728,36.5424,2477276000,0.3162516672,-0.006229313,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-03-30,130.9799957275,129.5500030518,130.11000061040002,129.8000030518,70571700,100.0291290283,129.8602039089,129.5955717541,127.4723,129.515,131.5577,0.4253,-0.0904,0.5157,50.5012,57.7464,45.753,2406703700,0.2646321547,0.0017719239000000002,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-03-31,130.2400054932,129.3699951172,130.0200042725,129.83000183110002,62925600,100.0522384644,129.8501365496,129.6178984281,127.5518,129.5685,131.5852,0.39399999999999996,-0.0973,0.4913,57.4507,63.2329,20.4361,2469606400,0.23223812149999998,-0.000231062,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-04-03,130.8699951172,129.4900054932,130.0700073242,129.7299957275,61624700,99.97520446780001,129.8100896089,129.62857436139998,127.7342,129.6465,131.5588,0.3571,-0.1074,0.4645,58.8725,55.6382,33.7933,2407978700,0.1815152475,0.0007708788000000001,1,0,0,1,1,0,1,0,0,1,0,1,0
2006-04-04,130.7299957275,129.36000061040002,129.7299957275,130.5599975586,54809300,100.6148223877,130.0600589255,129.7172813326,127.9887,129.776,131.5633,0.3903,-0.0594,0.4497,60.2824,61.9762,46.2926,2462310400,0.3427775929,-0.0063572444999999995,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-04-05,131.2799987793,130.3800048828,130.61000061040002,131.0099945068,50607200,100.9616088867,130.3767041192,129.840396873,128.1968,129.9145,131.6322,0.4477,-0.0015,0.4493,63.0511,71.539,116.5039,2512921100,0.5363072463,-0.0034348292,2,0,0,1,1,0,0,1,0,0,1,0,1
2006-04-06,131.2100067139,130.1900024414,130.8500061035,130.8699951172,57906200,100.8537063599,130.5411344519,129.9384538486,128.775,130.089,131.403,0.4765,0.0218,0.4547,71.1419,79.9104,104.5873,2455004100,0.6026806033,0.0010697592999999999,2,0,0,1,1,0,0,1,0,1,0,0,1
2006-04-07,131.3999938965,129.3500061035,131.0599975586,129.5399932861,80180900,99.82878875729999,130.20742073,129.9005052236,128.9839,130.1365,131.2891,0.3875,-0.0538,0.4413,69.8,57.9505,-8.1047,2374763700,0.3069155064,0.0102671136,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-04-10,130.08000183110002,129.2599945068,129.7400054932,129.7400054932,41496500,99.9828872681,130.051615651,129.885219535,129.1769,130.18200000000002,131.1871,0.3293,-0.0896,0.4189,58.2141,36.7813,-98.4547,2416297600,0.16639611599999998,-0.0015416387,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-04-11,130.0599975586,128.25,129.8500061035,128.63999938959998,72799400,99.1351928711,129.5810768972,129.7666271402,128.8959,130.105,131.3141,0.1922,-0.1813,0.3735,36.475,14.6931,-216.7367,2343492300,-0.185550243,0.0085510425,0,1,0,0,1,0,1,0,0,1,0,0,1
2006-04-12,129.1300048828,128.61000061040002,128.7700042725,128.8800048828,43033700,99.32012939450001,129.3473862258,129.6821869252,128.73,130.011,131.292,0.1017,-0.2174,0.3192,23.2482,18.2703,-202.9263,2386534100,-0.33480069949999997,-0.0018622399,0,1,0,0,1,0,1,0,0,0,1,0,1
2006-04-13,129.25,128.3099975586,128.5899963379,128.7100067139,51051800,99.1891479492,129.1349263885,129.5895983337,128.5843,129.895,131.2057,0.0161,-0.2424,0.2586,16.2082,15.6614,-187.3987,2335457200,-0.45467194520000004,0.0013207844000000001,0,1,0,0,0,1,1,0,0,1,0,0,1
2006-04-17,129.3099975586,128.0200042725,128.83000183110002,128.6600036621,64167700,99.150604248,128.976618813,129.5010655078,128.4151,129.7945,131.1739,-0.0591,-0.2541,0.195,18.3377,21.0813,-165.7376,2271371600,-0.5244466948,0.0003886449,0,1,0,0,1,0,1,0,0,1,0,0,1
2006-04-18,130.9400024414,128.9299926758,128.9299926758,130.6999969482,92531800,100.7227249146,129.5510781914,129.6152494545,128.3983,129.809,131.2197,0.0494,-0.1165,0.1659,27.045,44.3923,48.6317,2363903400,-0.0641712631,-0.015608212199999999,2,0,1,0,1,0,1,0,0,0,1,1,0
2006-04-19,131.0700073242,130.2400054932,130.75,130.9499969482,87269000,100.9153823853,130.0173844437,129.7423682634,128.3862,129.877,131.3678,0.1538,-0.0097,0.1635,45.6733,71.5464,117.7135,2451176700,0.2750161802,-0.0019091257,2,0,0,1,1,0,0,1,0,0,1,0,1
2006-04-20,131.86000061040002,130.6000061035,131.0,131.1300048828,86005500,101.0540847778,130.3882579234,129.87452413190002,128.3396,129.9145,131.4894,0.2481,0.0677,0.1804,68.3116,88.99600000000001,157.7138,2534028300,0.5137337914,-0.0013727441,2,0,0,1,1,0,0,1,0,0,1,0,1
2006-04-21,131.7899932861,130.6199951172,131.6900024414,131.1499938965,72342600,101.06951141360001,130.6421699144,129.99599744280002,128.3031,129.9665,131.6299,0.3208,0.1123,0.2085,82.2437,86.1885,138.1493,2606362600,0.6461724715999999,-0.0001524134,1,0,0,1,1,0,0,0,1,0,1,0,1
2006-04-24,131.0700073242,130.3800048828,130.88999938959998,130.9100036621,52546400,100.8845672607,130.7314478303,130.0830456542,128.2903,130.0015,131.7127,0.355,0.1172,0.2378,84.0663,77.0143,85.1294,2553830600,0.6484021761,0.001833246,1,0,0,1,1,0,0,0,1,1,0,1,0
2006-04-25,131.1199951172,129.91999816889998,131.0399932861,130.3699951172,84359800,100.46842956540002,130.6109635926,130.1103741745,128.3002,130.019,131.7378,0.3346,0.0775,0.2572,73.6509,57.7498,46.3047,2469470200,0.5005894181,0.0041421229,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-04-26,131.13999938959998,130.3000030518,130.5,130.3999938965,67262400,100.4915008545,130.5406403606,130.1379570052,128.3923,130.078,131.7637,0.3173,0.0481,0.2692,57.8637,38.8271,56.4748,2536737100,0.4026833554,-0.000230052,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-04-27,131.6300048828,129.5899963379,129.8999938965,131.0299987793,124478600,100.9770278931,130.70375983350002,130.2229133646,128.3924,130.128,131.8636,0.3503,0.0649,0.2854,44.7915,37.7976,64.964,2661342500,0.4808464689,-0.0048080965,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-04-28,131.75,130.7100067139,130.7899932861,131.4700012207,55854400,101.316116333,130.9591736292,130.3416836366,128.3885,130.2115,132.0345,0.4073,0.0975,0.3098,45.2342,59.078,109.9689,2717197400,0.6174899925999999,-0.0033467896999999996,2,0,0,1,1,0,0,1,0,0,1,0,1
2006-05-01,131.8000030518,130.3200073242,131.4700012207,130.3999938965,64990300,100.4915008545,130.772780385,130.34723699469998,128.424,130.24,132.056,0.3619,0.0417,0.3202,53.3077,63.0477,57.808,2651942600,0.4255433903,0.008205578,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-05-02,131.4600067139,130.7400054932,131.0099945068,131.3800048828,49063500,101.24674987790002,130.97518855090001,130.4455958412,128.4574,130.3225,132.1876,0.4004,0.0642,0.3363,63.4512,68.22800000000001,83.7916,2698705900,0.5295927096999999,-0.0074593618000000006,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-05-03,131.3200073242,130.4499969482,131.1499938965,130.88999938959998,60821300,100.869140625,130.94679216379998,130.4879199886,128.46,130.339,132.218,0.387,0.0406,0.3464,63.3664,58.8235,50.5194,2637881400,0.4588721752,0.0037436435,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-05-04,131.6199951172,130.9700012207,131.08000183110002,131.36000061040002,42921400,101.2313613892,131.0845283127,130.570975286,128.4466,130.3565,132.2664,0.4095,0.0505,0.359,65.6938,70.0298,69.2298,2680802800,0.5135530267,-0.003577963,2,0,0,1,1,0,0,1,0,0,1,1,0
2006-05-05,132.8000030518,131.8500061035,132.0500030518,132.5200042725,62588200,102.1252746582,131.5630202993,130.7565970942,128.3167,130.439,132.5613,0.515,0.1248,0.3902,67.1515,72.6012,166.6169,2743392300,0.8064232051000001,-0.008753423100000001,1,0,0,1,1,0,0,0,1,0,1,0,1
2006-05-08,132.7700042725,132.36000061040002,132.5099945068,132.36000061040002,30016700,102.0019836426,131.828680403,130.909302191,128.3437,130.58,132.8163,0.5791,0.1511,0.428,74.3318,80.3646,156.1607,2714377300,0.919378212,0.0012088521,1,0,0,1,1,0,0,0,1,1,0,0,1
2006-05-09,132.7700042725,132.3099975586,132.41999816889998,132.6199951172,29864000,102.2023620605,132.0924519744,131.0722253268,128.3556,130.724,133.0924,0.6434,0.1723,0.4711,80.2671,87.8355,148.6967,2744242300,1.0202266476000001,-0.0019604473000000002,1,0,0,1,1,0,0,0,1,0,1,0,1
2006-05-10,132.75,131.88999938959998,132.4100036621,132.5500030518,64378200,102.1483612061,132.2449690002,131.2129660625,128.6272,130.9195,133.2118,0.6809,0.1678,0.513,85.4705,88.2114,126.7469,2679844600,1.0320029377,0.0005280427,1,0,0,1,1,0,0,0,1,1,0,0,1
2006-05-11,132.5500030518,130.5200042725,132.5099945068,130.9499969482,80626900,100.9153823853,131.8133116495,131.187921385,128.9302,131.023,133.1158,0.5748,0.0494,0.5254,81.0578,67.1267,31.8774,2602220300,0.6253902646,0.0122184509,2,0,0,1,1,0,0,1,0,1,0,1,0
2006-05-12,130.7200012207,129.1900024414,130.36000061040002,129.2400054932,91726500,99.5976257324,130.9555429308,131.0024055858,129.0638,131.0495,133.0352,0.3488,-0.1413,0.4901,64.0425,36.7895,-130.7244,2510490900,-0.046862655,0.013231131100000001,2,0,1,0,1,0,1,0,0,1,0,0,1
2006-05-15,129.7400054932,128.61000061040002,128.7899932861,129.5,84029300,99.7979354858,130.4703619538,130.85931933950002,129.2982,131.094,132.8898,0.1885,-0.2413,0.4297,39.2971,13.9751,-184.8829,2594689800,-0.3889573857,-0.0020076796,0,1,0,0,1,0,1,0,0,0,1,0,1
2006-05-16,130.0,129.0099945068,129.7599945068,129.3099975586,62137600,99.65152740479999,130.0835738221,130.7117648842,129.0723,131.0245,132.9767,0.0455,-0.3074,0.3529,21.363000000000003,13.3246,-155.9355,2532462300,-0.6281910621,0.0014693561999999999,0,1,0,0,1,0,1,0,0,1,0,0,1
2006-05-17,129.1000061035,126.7699966431,128.66999816889998,126.8499984741,144789500,97.7557296753,129.0057153728,130.343977607,128.1498,130.8195,133.4892,-0.2632,-0.4929,0.2297,13.5095,13.2288,-261.4798,2387303200,-1.3382622343000001,0.0193929769,0,1,0,0,0,1,1,0,0,1,0,0,1
2006-05-18,127.75,126.11000061040001,127.3499984741,126.20999908450001,87906300,97.262550354,128.0738099433,129.9502653668,127.2395,130.5735,133.9075,-0.5531,-0.6263,0.0731,11.1246,6.8205,-245.0389,2299214200,-1.8764554234,0.0050709088,0,1,0,0,0,1,1,0,0,1,0,0,1
2006-05-19,127.48999786379999,125.8000030518,126.8700027466,127.0999984741,124309400,97.9483947754,127.7492061203,129.67881137700002,126.7244,130.371,134.0176,-0.703,-0.6209,-0.0821,10.5171,11.5019,-185.0645,2423731000,-1.9296052567,-0.0070023556,0,1,0,0,0,1,1,0,0,0,1,0,1
2006-05-22,127.1699981689,125.5,126.2799987793,126.1299972534,110852800,97.2008895874,127.2094698313,129.3408290795,126.0566,130.132,134.2074,-0.8898,-0.6461,-0.2436,11.3432,15.7072,-167.4975,2312516500,-2.1313592482,0.0076904879,0,1,0,0,0,1,1,0,0,1,0,0,1
2006-05-23,127.6299972534,125.1699981689,127.18000030520001,125.1699981689,92006500,96.4610748291,126.52964594379999,128.943607088,125.2621,129.872,134.4819,-1.1025,-0.6871,-0.4154,15.1602,18.2716,-151.3041,2220318000,-2.4139611442,0.0076695622,0,1,0,0,0,1,1,0,0,1,0,0,1
2006-05-24,126.88999938959999,124.76000213620001,125.68000030520001,126.1699981689,168405000,97.23170471190001,126.40976335219999,128.6794538576,124.7863,129.6605,134.5347,-1.1769,-0.6092,-0.5677,19.2563,23.7902,-125.9429,2388896000,-2.2696905054,-0.0079258145,0,1,0,0,1,0,1,0,0,0,1,0,1
2006-05-25,127.7300033569,126.43000030520001,126.9199981689,127.7300033569,78977900,98.433921814,126.8498433538,128.58903000040002,124.5946,129.4955,134.3964,-1.0973,-0.4237,-0.6736,31.5062,52.4569,-72.1797,2467994000,-1.7391866467,-0.0122133026,0,1,0,0,1,0,1,0,0,0,1,1,0
2006-05-26,128.3800048828,127.51000213620001,128.0099945068,128.3800048828,62989700,98.9348526001,127.3598971968,128.5691228464,124.5044,129.341,134.1776,-0.9706,-0.2376,-0.733,52.9166,82.5028,-42.0597,2531292400,-1.2092256496,-0.0050631056,0,1,0,0,1,0,1,0,0,0,1,1,0
2006-05-30,128.0,126.0500030518,127.9700012207,126.0999984741,72419900,97.1777954102,126.9399309559,128.3339681442,124.1176,129.126,134.1344,-1.0422,-0.2473,-0.7949,71.3602,79.1209,-77.0685,2459080000,-1.3940371884,0.0180809392,0,1,0,0,1,0,1,0,0,1,0,1,0
2006-05-31,127.51000213620001,126.1999969482,126.6200027466,127.51000213620001,86926200,98.2643737793,127.1299546827,128.2554951911,123.9888,128.9325,133.8762,-0.9739,-0.1432,-0.8307,77.5778,71.1098,-59.1094,2546604700,-1.1255405084,-0.0110579848,0,1,0,0,1,0,1,0,0,0,1,1,0
2006-06-01,128.9400024414,127.2699966431,127.3799972534,128.7299957275,73721700,99.2045440674,127.6633016976,128.3006857184,123.9628,128.8245,133.6862,-0.8119,0.015,-0.8269,72.5134,67.3096,-16.207,2620387600,-0.6373840208,-0.0094771509,2,1,0,0,1,0,0,1,0,0,1,1,0
2006-06-02,129.4299926758,128.3200073242,129.25,129.0,91702600,99.41263580319999,128.1088677984,128.3672870785,123.9842,128.7065,133.4288,-0.6543,0.1381,-0.7924,74.139,83.9977,5.3323,2712139500,-0.25841928010000004,-0.0020930564,0,1,0,0,1,0,0,0,1,0,1,1,0
2006-06-05,128.86000061040002,126.7699966431,128.8500061035,127.1200027466,86105100,97.9638061523,127.77924611450001,128.2484980945,124.0089,128.4365,132.8641,-0.6732,0.0953,-0.7686,73.6005,69.4941,-34.6343,2625956500,-0.46925198009999997,0.014789153700000002,2,1,0,0,1,0,0,1,0,1,0,1,0
2006-06-06,127.3799972534,125.76000213620001,127.20999908450001,126.8099975586,130498600,97.7249145508,127.4561632625,128.1114980435,124.0668,128.159,132.2512,-0.7052,0.0507,-0.7559,67.6632,49.4978,-64.8457,2495078600,-0.655334781,0.0024446431,2,1,0,0,1,0,0,1,0,1,0,1,0
2006-06-07,127.6500015259,125.79000091549999,126.9100036621,125.86000061040001,108599400,96.99281311040001,126.9241090451,127.8970697165,124.1651,127.821,131.4769,-0.7979,-0.0337,-0.7643,47.0664,22.2074,-71.8555,2386528000,-0.9729606714,0.007548045,2,1,0,0,1,0,0,1,0,1,0,1,0
2006-06-08,126.5,123.8700027466,125.5800018311,125.75,204957200,96.9080657959,126.5327393634,127.6925868864,124.4333,127.48100000000001,130.5287,-0.8703,-0.0848,-0.7855,31.4549,22.6596,-119.7828,2181567300,-1.159847523,0.0008747563000000001,2,1,0,0,1,0,0,1,0,1,0,0,1
2006-06-09,126.95999908450001,125.29000091549999,126.36000061040001,125.3499984741,94972200,96.59979248049999,126.13849240030001,127.46948322809999,124.5721,127.23299999999999,129.8939,-0.8979,-0.09,-0.8079999999999999,24.0505,27.2845,-81.9664,2262953900,-1.3309908278,0.0031910771999999997,2,1,0,0,1,0,0,1,0,0,1,1,0
2006-06-12,125.93000030520001,123.81999969479999,125.8799972534,123.98999786379999,95815900,95.55171966549999,125.42232755479999,127.13810366959999,124.124,126.9705,129.817,-1.0689,-0.2087,-0.8602,26.8665,30.6554,-169.6625,2166961400,-1.7157761148,0.010968631599999999,0,1,0,0,1,0,1,0,0,1,0,0,1
2006-06-13,124.8399963379,122.5500030518,123.73999786379999,122.5500030518,185688800,94.4420166016,124.46488605379999,126.701141706,123.4217,126.62299999999999,129.8243,-1.3055,-0.3563,-0.9492,25.7748,19.3844,-217.0634,1979908100,-2.2362556522,0.0117502634,0,1,0,0,1,0,1,0,0,1,0,0,1
2006-06-14,123.6299972534,122.3399963379,122.8399963379,123.5,163566400,95.17414093020001,124.1432573692,126.39627106729999,123.1049,126.3325,129.5601,-1.4003,-0.3608,-1.0394,21.3975,14.1527,-196.0996,2143561000,-2.2530136981,-0.007692283,0,1,0,0,1,0,1,0,0,0,1,0,1
2006-06-15,126.36000061040001,123.86000061040001,123.9499969482,126.1200027466,134057000,97.1931686401,124.802172495,126.36995979870001,123.0328,126.26799999999999,129.5032,-1.2942,-0.2038,-1.0904,22.4184,33.7182,-62.3293,2278179300,-1.5677873037,-0.0207738875,0,1,0,0,1,0,1,0,0,0,1,1,0
2006-06-16,125.5599975586,124.45999908450001,125.29000091549999,124.6500015259,94253500,96.48494720459999,124.75144883860001,126.20615424889999,122.8787,126.19,129.5013,-1.2690000000000001,-0.1428,-1.1261,33.5811,52.8725,-75.2087,2183739200,-1.4547054102,0.0117930301,0,1,0,0,1,0,1,0,0,1,0,1,0
2006-06-19,125.4800033569,123.5500030518,125.4000015259,123.6699981689,95804400,95.726348877,124.39096528209998,125.96461557459999,122.5614,126.0185,129.4756,-1.3129,-0.1494,-1.1635,47.1871,54.9707,-99.2727,2087864000,-1.5736502925,0.007924342,0,1,0,0,1,0,1,0,0,1,0,1,0
2006-06-20,124.8099975586,123.7200012207,124.01000213620001,124.0899963379,65494700,96.05146026610001,124.2906423007,125.7860804092,122.3596,125.9165,129.4734,-1.2988,-0.1083,-1.1905,50.8455,44.6932,-89.6876,2153451100,-1.4954381085,-0.0033846255,0,1,0,0,1,0,1,0,0,0,1,1,0
2006-06-21,125.6999969482,123.95999908450001,124.0,125.01000213620001,75008200,96.7635879517,124.5304289125,125.7121681927,122.3442,125.9085,129.4728,-1.1996,-0.0073,-1.1924,47.5073,42.8581,-50.9451,2228533600,-1.1817392802,-0.0073594575,2,1,0,0,1,0,0,1,0,0,1,1,0
2006-06-22,125.0599975586,124.04000091549999,124.9499969482,124.45999908450001,74566100,96.33787536620001,124.5069523032,125.5929139919,122.2063,125.823,129.4397,-1.1521,0.0322,-1.1843,44.4966,45.9384,-62.285,2153464100,-1.0859616887999999,0.004419115,2,1,0,0,1,0,0,1,0,1,0,1,0
2006-06-23,125.3000030518,124.0299987793,124.3300018311,124.4400024414,54107000,96.3223800659,124.4846356826,125.4831128919,122.1049,125.6585,129.2121,-1.1034,0.0648,-1.1681,44.6742,45.2261,-53.5732,2099314700,-0.9984772093000001,0.000160693,2,1,0,0,1,0,0,1,0,1,0,1,0
2006-06-26,125.0599975586,124.25,124.54000091549999,124.98999786379999,37899600,96.7481079102,124.653089743,125.4361495559,122.1542,125.48899999999999,128.8238,-1.0087,0.1275,-1.1362,46.8173,49.2874,-40.4002,2137335900,-0.7830598129,-0.0044003155,0,1,0,0,1,0,0,0,1,0,1,1,0
2006-06-27,125.29000091549999,123.7699966431,125.01000213620001,123.9100036621,69780200,95.9121398926,124.40539438270001,125.29080232790001,121.9888,125.3795,128.7702,-1.0092,0.1016,-1.1108,44.0368,37.5969,-58.1841,2067411300,-0.8854079452,0.0087159565,0,1,0,0,1,0,0,0,1,1,0,1,0
2006-06-28,124.7699966431,123.6500015259,124.1900024414,124.75,62368100,96.56232452389999,124.5202629218,125.2392973443,121.9869,125.2415,128.4961,-0.9311,0.1438,-1.0749,44.0002,45.1163,-40.5334,2129945700,-0.7190344225,-0.0067334376,0,1,0,0,1,0,0,0,1,0,1,1,0
2006-06-29,127.3499984741,125.1699981689,125.1999969482,127.2699966431,110634800,98.5129470825,125.43684082889999,125.4326972775,122.1752,125.1685,128.1618,-0.6582,0.3333,-0.9916,46.3538,56.3484,83.3843,2240654300,0.0041435514,-0.019800398400000002,2,0,1,0,1,0,0,0,1,0,1,1,0
2006-06-30,127.6600036621,126.95999908450001,127.54000091549999,127.2799987793,54227800,98.520652771,126.0512268124,125.60863075389999,122.4642,125.08,127.6958,-0.4402,0.4411,-0.8813,61.718,83.6894,143.233,2186424400,0.4425960585,-7.85837232551989e-05,1,0,0,1,1,0,0,0,1,1,0,0,1
2006-07-03,128.0099945068,127.3099975586,127.43000030520001,127.8000030518,23914000,98.9231567383,126.63415222549999,125.8173328775,122.3781,125.11399999999999,127.8499,-0.2188,0.53,-0.7488,78.0457,94.0994,169.9896,2210369200,0.816819348,-0.0040688909,1,0,0,1,1,0,0,0,1,0,1,0,1
2006-07-05,127.4499969482,126.5199966431,127.29000091549999,127.06999969479999,69653400,98.3581237793,126.77943471530001,125.9366344791,122.3567,125.12700000000001,127.8973,-0.1012,0.5181,-0.6193,88.4741,87.6336,119.9317,2140711200,0.8428002361,0.0057448915,1,0,0,1,1,0,0,0,1,1,0,0,1
2006-07-06,127.8499984741,127.0800018311,127.1999969482,127.4400024414,50100300,98.64453125,126.99962395729999,126.07981238030001,122.2714,125.206,128.1406,0.0217,0.5128,-0.4911,88.7502,84.5178,136.7758,2192339400,0.919811577,-0.0029033486,1,0,0,1,1,0,0,0,1,0,1,0,1
2006-07-07,127.5599975586,126.29000091549999,127.1900024414,126.61000061040001,81626500,98.00205993649999,126.8697495083,126.1303064975,122.2591,125.249,128.2389,0.0515,0.4341,-0.3826,77.0476,58.9915,86.0386,2110667000,0.7394430109000001,0.0065555788,1,0,0,1,1,0,0,0,1,1,0,1,0
